split,method,seed,episodes,action_success,damage,slip_or_drop,param_error,probe_count,probe_cost,fact_accuracy,debt_calibration_error,false_safe_confidence,abstain_rate,tail_param_error
safety_critical_fragility,counterfactual_material_filter,8,48,0.72917,0.10417,0.16667,0.17487,1.62500,0.17625,0.95833,0.39327,0.08333,0.00000,0.24233
safety_critical_fragility,counterfactual_material_filter,9,48,0.64583,0.27083,0.08333,0.19345,1.72917,0.18958,0.94444,0.45719,0.02083,0.00000,0.26572
safety_critical_fragility,grounding_debt_planner_v5,0,48,0.64583,0.16667,0.16667,0.20752,1.83333,0.18458,0.93750,0.41592,0.06250,0.00000,0.31147
safety_critical_fragility,grounding_debt_planner_v5,1,48,0.68750,0.16667,0.12500,0.20649,1.87500,0.18917,0.92361,0.42427,0.04167,0.00000,0.30316
safety_critical_fragility,grounding_debt_planner_v5,2,48,0.75000,0.12500,0.12500,0.18217,1.91667,0.19667,0.93056,0.39485,0.04167,0.00000,0.26680
safety_critical_fragility,grounding_debt_planner_v5,3,48,0.56250,0.12500,0.31250,0.20201,1.93750,0.19792,0.93056,0.39496,0.10417,0.00000,0.29219
safety_critical_fragility,grounding_debt_planner_v5,4,48,0.70833,0.16667,0.12500,0.19068,1.89583,0.19333,0.93750,0.42944,0.04167,0.00000,0.29000
safety_critical_fragility,grounding_debt_planner_v5,5,48,0.72917,0.10417,0.16667,0.20056,1.87500,0.19021,0.93750,0.42006,0.06250,0.00000,0.29418
safety_critical_fragility,grounding_debt_planner_v5,6,48,0.64583,0.20833,0.10417,0.19048,1.91667,0.19625,0.92361,0.43078,0.04167,0.00000,0.30274
safety_critical_fragility,grounding_debt_planner_v5,7,48,0.62500,0.20833,0.12500,0.21746,1.87500,0.18771,0.91667,0.38867,0.02083,0.00000,0.32576
safety_critical_fragility,grounding_debt_planner_v5,8,48,0.79167,0.04167,0.16667,0.17800,1.83333,0.18167,0.95139,0.40050,0.08333,0.00000,0.25635
safety_critical_fragility,grounding_debt_planner_v5,9,48,0.68750,0.22917,0.08333,0.19498,1.91667,0.19271,0.94444,0.47702,0.00000,0.00000,0.27366
safety_critical_fragility,oracle_tactile_upper_bound,0,48,1.00000,0.00000,0.00000,0.01326,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01743
safety_critical_fragility,oracle_tactile_upper_bound,1,48,1.00000,0.00000,0.00000,0.01353,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01709
safety_critical_fragility,oracle_tactile_upper_bound,2,48,1.00000,0.00000,0.00000,0.01204,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01725
safety_critical_fragility,oracle_tactile_upper_bound,3,48,1.00000,0.00000,0.00000,0.01265,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01725
safety_critical_fragility,oracle_tactile_upper_bound,4,48,1.00000,0.00000,0.00000,0.01302,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01780
safety_critical_fragility,oracle_tactile_upper_bound,5,48,1.00000,0.00000,0.00000,0.01312,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01774
safety_critical_fragility,oracle_tactile_upper_bound,6,48,1.00000,0.00000,0.00000,0.01226,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01715
safety_critical_fragility,oracle_tactile_upper_bound,7,48,1.00000,0.00000,0.00000,0.01357,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01761
safety_critical_fragility,oracle_tactile_upper_bound,8,48,1.00000,0.00000,0.00000,0.01261,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01694
safety_critical_fragility,oracle_tactile_upper_bound,9,48,1.00000,0.00000,0.00000,0.01343,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01885
probe_budget_shift,language_prior_policy,0,48,0.56250,0.31250,0.10417,0.23149,0.00000,0.00000,0.91667,0.48243,0.06250,0.00000,0.35289
probe_budget_shift,language_prior_policy,1,48,0.50000,0.27083,0.20833,0.25547,0.00000,0.00000,0.91667,0.48454,0.04167,0.00000,0.37531
probe_budget_shift,language_prior_policy,2,48,0.52083,0.22917,0.25000,0.23385,0.00000,0.00000,0.90972,0.48090,0.08333,0.00000,0.32978
probe_budget_shift,language_prior_policy,3,48,0.52083,0.29167,0.16667,0.23375,0.00000,0.00000,0.90972,0.46833,0.08333,0.00000,0.34952
probe_budget_shift,language_prior_policy,4,48,0.47917,0.31250,0.16667,0.24145,0.00000,0.00000,0.89583,0.47762,0.10417,0.00000,0.35329
probe_budget_shift,language_prior_policy,5,48,0.72917,0.12500,0.08333,0.22031,0.00000,0.00000,0.93056,0.50893,0.04167,0.00000,0.31550
probe_budget_shift,language_prior_policy,6,48,0.56250,0.27083,0.18750,0.23341,0.00000,0.00000,0.86806,0.42964,0.08333,0.00000,0.36328
probe_budget_shift,language_prior_policy,7,48,0.47917,0.31250,0.20833,0.24160,0.00000,0.00000,0.85417,0.46437,0.02083,0.00000,0.34846
probe_budget_shift,language_prior_policy,8,48,0.47917,0.41667,0.08333,0.23007,0.00000,0.00000,0.93750,0.45093,0.12500,0.00000,0.31437
probe_budget_shift,language_prior_policy,9,48,0.58333,0.18750,0.18750,0.23173,0.00000,0.00000,0.84722,0.38927,0.04167,0.00000,0.34868
probe_budget_shift,vision_language_policy,0,48,0.60417,0.27083,0.08333,0.23112,0.00000,0.00000,0.75694,0.37263,0.02083,0.00000,0.38587
probe_budget_shift,vision_language_policy,1,48,0.52083,0.20833,0.18750,0.25026,0.00000,0.00000,0.80556,0.42664,0.04167,0.00000,0.35279
probe_budget_shift,vision_language_policy,2,48,0.54167,0.27083,0.14583,0.22897,0.00000,0.00000,0.80556,0.38899,0.04167,0.00000,0.34898
probe_budget_shift,vision_language_policy,3,48,0.62500,0.22917,0.10417,0.22799,0.00000,0.00000,0.84722,0.44900,0.00000,0.00000,0.35002
probe_budget_shift,vision_language_policy,4,48,0.60417,0.25000,0.12500,0.22892,0.00000,0.00000,0.78472,0.37255,0.02083,0.00000,0.35347
probe_budget_shift,vision_language_policy,5,48,0.64583,0.20833,0.08333,0.21980,0.00000,0.00000,0.81945,0.40227,0.00000,0.00000,0.30563
probe_budget_shift,vision_language_policy,6,48,0.60417,0.25000,0.12500,0.23803,0.00000,0.00000,0.81945,0.40293,0.02083,0.00000,0.34823
probe_budget_shift,vision_language_policy,7,48,0.56250,0.22917,0.20833,0.23258,0.00000,0.00000,0.79861,0.40194,0.02083,0.00000,0.33287
probe_budget_shift,vision_language_policy,8,48,0.50000,0.35417,0.10417,0.24078,0.00000,0.00000,0.79167,0.36739,0.08333,0.00000,0.38020
probe_budget_shift,vision_language_policy,9,48,0.62500,0.18750,0.18750,0.23908,0.00000,0.00000,0.77778,0.39497,0.04167,0.00000,0.35270
probe_budget_shift,uncertainty_threshold_policy,0,48,0.52083,0.12500,0.20833,0.25484,0.00000,0.00000,0.75694,0.37263,0.02083,0.00000,0.35931
probe_budget_shift,uncertainty_threshold_policy,1,48,0.37500,0.10417,0.39583,0.30880,0.00000,0.00000,0.80556,0.42664,0.12500,0.00000,0.49900
probe_budget_shift,uncertainty_threshold_policy,2,48,0.50000,0.06250,0.33333,0.27809,0.00000,0.00000,0.80556,0.38899,0.10417,0.00000,0.44470
probe_budget_shift,uncertainty_threshold_policy,3,48,0.45833,0.04167,0.31250,0.27527,0.00000,0.00000,0.84722,0.44900,0.06250,0.00000,0.44511
probe_budget_shift,uncertainty_threshold_policy,4,48,0.39583,0.10417,0.35417,0.29045,0.00000,0.00000,0.78472,0.37255,0.08333,0.00000,0.44961
probe_budget_shift,uncertainty_threshold_policy,5,48,0.45833,0.04167,0.29167,0.28280,0.00000,0.00000,0.81945,0.40227,0.04167,0.00000,0.41567
probe_budget_shift,uncertainty_threshold_policy,6,48,0.39583,0.12500,0.29167,0.28056,0.00000,0.00000,0.81945,0.40293,0.02083,0.00000,0.45174
probe_budget_shift,uncertainty_threshold_policy,7,48,0.45833,0.10417,0.33333,0.28666,0.00000,0.00000,0.79861,0.40194,0.02083,0.00000,0.47118
probe_budget_shift,uncertainty_threshold_policy,8,48,0.43750,0.18750,0.22917,0.26777,0.00000,0.00000,0.79167,0.36739,0.08333,0.00000,0.42221
probe_budget_shift,uncertainty_threshold_policy,9,48,0.45833,0.04167,0.35417,0.28976,0.00000,0.00000,0.77778,0.39497,0.06250,0.00000,0.44531
probe_budget_shift,passive_tactile_classifier,0,48,0.66667,0.25000,0.06250,0.21115,2.00000,0.24000,0.84722,0.42191,0.00000,0.00000,0.33190
probe_budget_shift,passive_tactile_classifier,1,48,0.56250,0.20833,0.18750,0.22162,2.00000,0.24000,0.90278,0.45867,0.02083,0.00000,0.32615
probe_budget_shift,passive_tactile_classifier,2,48,0.68750,0.16667,0.12500,0.20883,2.00000,0.24000,0.86111,0.38886,0.06250,0.00000,0.32400
probe_budget_shift,passive_tactile_classifier,3,48,0.68750,0.14583,0.12500,0.20911,2.00000,0.24000,0.92361,0.47932,0.00000,0.00000,0.28950
probe_budget_shift,passive_tactile_classifier,4,48,0.70833,0.16667,0.10417,0.20618,2.00000,0.24000,0.86111,0.43129,0.00000,0.00000,0.31153
probe_budget_shift,passive_tactile_classifier,5,48,0.70833,0.16667,0.04167,0.20453,2.00000,0.24000,0.86806,0.41051,0.00000,0.00000,0.30029
probe_budget_shift,passive_tactile_classifier,6,48,0.60417,0.27083,0.10417,0.22072,2.00000,0.24000,0.87500,0.43202,0.02083,0.00000,0.31708
probe_budget_shift,passive_tactile_classifier,7,48,0.58333,0.18750,0.20833,0.21003,2.00000,0.24000,0.89583,0.46302,0.00000,0.00000,0.32344
probe_budget_shift,passive_tactile_classifier,8,48,0.58333,0.27083,0.10417,0.22036,2.00000,0.24000,0.86806,0.40190,0.04167,0.00000,0.32581
probe_budget_shift,passive_tactile_classifier,9,48,0.62500,0.16667,0.18750,0.21074,2.00000,0.24000,0.84028,0.42711,0.00000,0.00000,0.33381
probe_budget_shift,greedy_active_touch,0,48,0.43750,0.45833,0.10417,0.19725,2.00000,0.27229,0.84028,0.36086,0.06250,0.00000,0.29924
probe_budget_shift,greedy_active_touch,1,48,0.54167,0.31250,0.14583,0.21089,2.00000,0.25917,0.90972,0.42564,0.00000,0.00000,0.28640
probe_budget_shift,greedy_active_touch,2,48,0.52083,0.35417,0.10417,0.19724,2.00000,0.26562,0.88194,0.38617,0.02083,0.00000,0.29181
probe_budget_shift,greedy_active_touch,3,48,0.52083,0.31250,0.14583,0.19384,2.00000,0.26833,0.90972,0.40596,0.06250,0.00000,0.28217
probe_budget_shift,greedy_active_touch,4,48,0.43750,0.43750,0.10417,0.19080,2.00000,0.27063,0.90278,0.40779,0.04167,0.00000,0.29859
probe_budget_shift,greedy_active_touch,5,48,0.60417,0.29167,0.08333,0.18899,2.00000,0.26729,0.89583,0.36912,0.02083,0.00000,0.29134
probe_budget_shift,greedy_active_touch,6,48,0.50000,0.45833,0.06250,0.20846,2.00000,0.26021,0.89583,0.41379,0.00000,0.00000,0.31380
probe_budget_shift,greedy_active_touch,7,48,0.66667,0.18750,0.14583,0.20103,2.00000,0.25479,0.90278,0.41472,0.00000,0.00000,0.29120
probe_budget_shift,greedy_active_touch,8,48,0.62500,0.31250,0.06250,0.19881,2.00000,0.25542,0.88889,0.35068,0.08333,0.00000,0.33560
probe_budget_shift,greedy_active_touch,9,48,0.64583,0.22917,0.14583,0.19568,2.00000,0.25625,0.86806,0.36324,0.04167,0.00000,0.28090
probe_budget_shift,strong_tactile_then_policy,0,48,0.33333,0.66667,0.02083,0.18062,6.00000,0.79000,0.95833,0.47610,0.00000,0.00000,0.28857
probe_budget_shift,strong_tactile_then_policy,1,48,0.41667,0.50000,0.08333,0.19433,6.00000,0.79000,0.97222,0.45776,0.00000,0.00000,0.27585
probe_budget_shift,strong_tactile_then_policy,2,48,0.33333,0.62500,0.08333,0.18807,6.00000,0.79000,0.90972,0.40381,0.00000,0.00000,0.27407
probe_budget_shift,strong_tactile_then_policy,3,48,0.35417,0.54167,0.12500,0.17801,6.00000,0.79000,0.95139,0.45227,0.00000,0.00000,0.26145
probe_budget_shift,strong_tactile_then_policy,4,48,0.37500,0.58333,0.06250,0.18090,6.00000,0.79000,0.94444,0.48077,0.00000,0.00000,0.25688
probe_budget_shift,strong_tactile_then_policy,5,48,0.37500,0.54167,0.08333,0.17544,6.00000,0.79000,0.93750,0.42590,0.00000,0.00000,0.25190
probe_budget_shift,strong_tactile_then_policy,6,48,0.31250,0.62500,0.06250,0.18900,6.00000,0.79000,0.97222,0.48125,0.00000,0.00000,0.29274
probe_budget_shift,strong_tactile_then_policy,7,48,0.29167,0.58333,0.10417,0.18176,6.00000,0.79000,0.96528,0.48990,0.00000,0.00000,0.25599
probe_budget_shift,strong_tactile_then_policy,8,48,0.35417,0.62500,0.02083,0.17127,6.00000,0.79000,0.97222,0.42090,0.02083,0.00000,0.26760
probe_budget_shift,strong_tactile_then_policy,9,48,0.33333,0.54167,0.16667,0.18043,6.00000,0.79000,0.92361,0.42674,0.00000,0.00000,0.26952
probe_budget_shift,risk_aware_touch_policy,0,48,0.64583,0.22917,0.08333,0.20357,1.95833,0.21833,0.90972,0.40440,0.02083,0.00000,0.31970
probe_budget_shift,risk_aware_touch_policy,1,48,0.60417,0.20833,0.16667,0.21234,1.97917,0.22042,0.95833,0.44377,0.06250,0.00000,0.31094
probe_budget_shift,risk_aware_touch_policy,2,48,0.60417,0.16667,0.16667,0.21586,1.93750,0.21542,0.90278,0.39852,0.10417,0.00000,0.30555
probe_budget_shift,risk_aware_touch_policy,3,48,0.60417,0.12500,0.20833,0.21238,1.97917,0.23042,0.91667,0.40903,0.10417,0.00000,0.32290
probe_budget_shift,risk_aware_touch_policy,4,48,0.64583,0.20833,0.12500,0.20736,1.89583,0.20896,0.89583,0.41314,0.06250,0.00000,0.33472
probe_budget_shift,risk_aware_touch_policy,5,48,0.75000,0.08333,0.14583,0.19025,2.00000,0.23813,0.91667,0.38537,0.00000,0.00000,0.29316
probe_budget_shift,risk_aware_touch_policy,6,48,0.72917,0.18750,0.08333,0.20722,1.93750,0.21667,0.92361,0.43705,0.02083,0.00000,0.32578
probe_budget_shift,risk_aware_touch_policy,7,48,0.56250,0.18750,0.20833,0.20468,1.93750,0.21396,0.94444,0.44377,0.04167,0.00000,0.32832
probe_budget_shift,risk_aware_touch_policy,8,48,0.75000,0.14583,0.10417,0.19729,1.95833,0.21729,0.94444,0.36958,0.08333,0.00000,0.29308
probe_budget_shift,risk_aware_touch_policy,9,48,0.66667,0.10417,0.22917,0.20052,1.93750,0.21188,0.88195,0.36503,0.08333,0.00000,0.31953
probe_budget_shift,budgeted_information_gain,0,48,0.58333,0.31250,0.08333,0.22189,1.00000,0.09771,0.82639,0.37490,0.04167,0.00000,0.35789
probe_budget_shift,budgeted_information_gain,1,48,0.60417,0.20833,0.14583,0.22123,1.00000,0.09208,0.90972,0.45530,0.08333,0.00000,0.33058
probe_budget_shift,budgeted_information_gain,2,48,0.58333,0.27083,0.12500,0.22146,1.00000,0.09271,0.86111,0.38685,0.08333,0.00000,0.33475
probe_budget_shift,budgeted_information_gain,3,48,0.68750,0.16667,0.12500,0.21152,1.00000,0.10229,0.88195,0.41607,0.02083,0.00000,0.31942
probe_budget_shift,budgeted_information_gain,4,48,0.64583,0.25000,0.08333,0.21642,1.00000,0.09625,0.84722,0.38514,0.06250,0.00000,0.34711
probe_budget_shift,budgeted_information_gain,5,48,0.68750,0.14583,0.10417,0.20038,1.00000,0.09958,0.88889,0.38346,0.02083,0.00000,0.30934
probe_budget_shift,budgeted_information_gain,6,48,0.64583,0.27083,0.06250,0.21898,1.00000,0.09333,0.87500,0.41555,0.04167,0.00000,0.35870
probe_budget_shift,budgeted_information_gain,7,48,0.64583,0.18750,0.14583,0.21330,1.00000,0.09521,0.87500,0.41355,0.02083,0.00000,0.32226
probe_budget_shift,budgeted_information_gain,8,48,0.64583,0.22917,0.08333,0.21882,1.00000,0.09500,0.86806,0.35578,0.08333,0.00000,0.36886
probe_budget_shift,budgeted_information_gain,9,48,0.68750,0.16667,0.14583,0.21263,1.00000,0.09125,0.84722,0.39132,0.00000,0.00000,0.33095
probe_budget_shift,calibrated_debt_threshold,0,48,0.64583,0.25000,0.08333,0.20509,1.91667,0.20833,0.92361,0.41904,0.02083,0.00000,0.32903
probe_budget_shift,calibrated_debt_threshold,1,48,0.62500,0.20833,0.16667,0.20814,1.91667,0.20854,0.96528,0.45415,0.04167,0.00000,0.30407
probe_budget_shift,calibrated_debt_threshold,2,48,0.60417,0.18750,0.16667,0.21192,1.87500,0.20479,0.89583,0.38842,0.08333,0.00000,0.30426
probe_budget_shift,calibrated_debt_threshold,3,48,0.62500,0.14583,0.18750,0.20595,1.95833,0.22292,0.92361,0.41292,0.08333,0.00000,0.30937
probe_budget_shift,calibrated_debt_threshold,4,48,0.64583,0.22917,0.10417,0.19867,1.83333,0.19958,0.91667,0.44220,0.08333,0.00000,0.31420
probe_budget_shift,calibrated_debt_threshold,5,48,0.77083,0.08333,0.14583,0.18638,1.97917,0.22854,0.93750,0.40168,0.00000,0.00000,0.27880
probe_budget_shift,calibrated_debt_threshold,6,48,0.72917,0.18750,0.08333,0.20673,1.89583,0.20979,0.93056,0.44789,0.02083,0.00000,0.32578
probe_budget_shift,calibrated_debt_threshold,7,48,0.60417,0.16667,0.20833,0.20183,1.89583,0.20500,0.93750,0.44165,0.04167,0.00000,0.32832
probe_budget_shift,calibrated_debt_threshold,8,48,0.77083,0.12500,0.08333,0.19116,1.89583,0.21104,0.95833,0.40077,0.04167,0.00000,0.29290
probe_budget_shift,calibrated_debt_threshold,9,48,0.62500,0.14583,0.25000,0.19575,1.89583,0.21271,0.89583,0.37876,0.08333,0.00000,0.30839
probe_budget_shift,counterfactual_material_filter,0,48,0.60417,0.20833,0.12500,0.22016,0.93750,0.10708,0.87500,0.41787,0.06250,0.00000,0.35273
probe_budget_shift,counterfactual_material_filter,1,48,0.56250,0.20833,0.20833,0.22424,0.97917,0.10979,0.90972,0.45158,0.06250,0.00000,0.31116
probe_budget_shift,counterfactual_material_filter,2,48,0.62500,0.16667,0.18750,0.21373,0.95833,0.11021,0.87500,0.40268,0.12500,0.00000,0.30910
probe_budget_shift,counterfactual_material_filter,3,48,0.64583,0.14583,0.18750,0.21688,1.00000,0.11792,0.90972,0.44258,0.04167,0.00000,0.32818
probe_budget_shift,counterfactual_material_filter,4,48,0.66667,0.18750,0.12500,0.20340,0.95833,0.11062,0.87500,0.41159,0.02083,0.00000,0.31736
probe_budget_shift,counterfactual_material_filter,5,48,0.75000,0.08333,0.12500,0.19711,1.00000,0.12167,0.90278,0.41118,0.00000,0.00000,0.29858
probe_budget_shift,counterfactual_material_filter,6,48,0.66667,0.20833,0.10417,0.21061,1.00000,0.11521,0.90972,0.43516,0.06250,0.00000,0.30913
probe_budget_shift,counterfactual_material_filter,7,48,0.60417,0.16667,0.20833,0.20835,0.97917,0.10729,0.90278,0.41907,0.02083,0.00000,0.33402
probe_budget_shift,counterfactual_material_filter,8,48,0.72917,0.14583,0.10417,0.20152,0.97917,0.11604,0.90972,0.39822,0.02083,0.00000,0.29688
probe_budget_shift,counterfactual_material_filter,9,48,0.62500,0.12500,0.25000,0.21251,1.00000,0.11583,0.88195,0.42173,0.04167,0.00000,0.35151
probe_budget_shift,grounding_debt_planner_v5,0,48,0.62500,0.20833,0.10417,0.22525,1.00000,0.08979,0.84722,0.40375,0.02083,0.00000,0.36494
probe_budget_shift,grounding_debt_planner_v5,1,48,0.62500,0.18750,0.16667,0.22403,1.00000,0.08687,0.90972,0.44079,0.08333,0.00000,0.31826
probe_budget_shift,grounding_debt_planner_v5,2,48,0.60417,0.16667,0.18750,0.22618,1.00000,0.09167,0.86806,0.38956,0.12500,0.00000,0.33143
probe_budget_shift,grounding_debt_planner_v5,3,48,0.64583,0.12500,0.18750,0.22179,1.00000,0.09167,0.91667,0.46964,0.04167,0.00000,0.32875
probe_budget_shift,grounding_debt_planner_v5,4,48,0.62500,0.20833,0.14583,0.21381,1.00000,0.09000,0.86111,0.41384,0.04167,0.00000,0.31854
probe_budget_shift,grounding_debt_planner_v5,5,48,0.72917,0.08333,0.12500,0.20399,1.00000,0.09354,0.87500,0.38455,0.00000,0.00000,0.33084
probe_budget_shift,grounding_debt_planner_v5,6,48,0.66667,0.18750,0.12500,0.22608,1.00000,0.09125,0.86111,0.42778,0.04167,0.00000,0.35742
probe_budget_shift,grounding_debt_planner_v5,7,48,0.62500,0.14583,0.22917,0.21305,1.00000,0.08813,0.88889,0.42717,0.04167,0.00000,0.33473
probe_budget_shift,grounding_debt_planner_v5,8,48,0.70833,0.16667,0.08333,0.21447,1.00000,0.09167,0.88195,0.36514,0.02083,0.00000,0.32511
probe_budget_shift,grounding_debt_planner_v5,9,48,0.58333,0.14583,0.25000,0.22238,1.00000,0.08875,0.82639,0.39680,0.02083,0.00000,0.36759
probe_budget_shift,oracle_tactile_upper_bound,0,48,1.00000,0.00000,0.00000,0.01235,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01811
probe_budget_shift,oracle_tactile_upper_bound,1,48,1.00000,0.00000,0.00000,0.01362,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01900
probe_budget_shift,oracle_tactile_upper_bound,2,48,1.00000,0.00000,0.00000,0.01275,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01674
probe_budget_shift,oracle_tactile_upper_bound,3,48,1.00000,0.00000,0.00000,0.01254,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01774
probe_budget_shift,oracle_tactile_upper_bound,4,48,1.00000,0.00000,0.00000,0.01316,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01903
probe_budget_shift,oracle_tactile_upper_bound,5,48,1.00000,0.00000,0.00000,0.01271,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01694
probe_budget_shift,oracle_tactile_upper_bound,6,48,1.00000,0.00000,0.00000,0.01342,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01860
probe_budget_shift,oracle_tactile_upper_bound,7,48,1.00000,0.00000,0.00000,0.01293,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01687
probe_budget_shift,oracle_tactile_upper_bound,8,48,1.00000,0.00000,0.00000,0.01306,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01729
probe_budget_shift,oracle_tactile_upper_bound,9,48,1.00000,0.00000,0.00000,0.01304,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01677
combined_hard_shift,language_prior_policy,0,48,0.31250,0.33333,0.29167,0.29928,0.00000,0.00000,0.75000,0.38764,0.04167,0.00000,0.44092
combined_hard_shift,language_prior_policy,1,48,0.54167,0.22917,0.18750,0.26990,0.00000,0.00000,0.75694,0.42014,0.00000,0.00000,0.40252
combined_hard_shift,language_prior_policy,2,48,0.39583,0.35417,0.20833,0.29439,0.00000,0.00000,0.75000,0.36615,0.06250,0.00000,0.42525
combined_hard_shift,language_prior_policy,3,48,0.39583,0.35417,0.18750,0.28330,0.00000,0.00000,0.79167,0.45106,0.02083,0.00000,0.39147
combined_hard_shift,language_prior_policy,4,48,0.27083,0.35417,0.25000,0.29818,0.00000,0.00000,0.70139,0.38275,0.02083,0.00000,0.40488
combined_hard_shift,language_prior_policy,5,48,0.31250,0.47917,0.16667,0.28593,0.00000,0.00000,0.68056,0.35733,0.04167,0.00000,0.40862
combined_hard_shift,language_prior_policy,6,48,0.41667,0.16667,0.20833,0.28458,0.00000,0.00000,0.79861,0.42427,0.06250,0.00000,0.39892
combined_hard_shift,language_prior_policy,7,48,0.43750,0.27083,0.16667,0.25876,0.00000,0.00000,0.75695,0.40242,0.00000,0.00000,0.37619
combined_hard_shift,language_prior_policy,8,48,0.43750,0.37500,0.20833,0.28251,0.00000,0.00000,0.77083,0.38945,0.02083,0.00000,0.44351
combined_hard_shift,language_prior_policy,9,48,0.39583,0.33333,0.22917,0.27062,0.00000,0.00000,0.73611,0.38636,0.02083,0.00000,0.39831
combined_hard_shift,vision_language_policy,0,48,0.29167,0.35417,0.27083,0.33122,0.00000,0.00000,0.57639,0.29854,0.04167,0.00000,0.48202
combined_hard_shift,vision_language_policy,1,48,0.35417,0.33333,0.18750,0.29849,0.00000,0.00000,0.56250,0.31673,0.00000,0.00000,0.41829
combined_hard_shift,vision_language_policy,2,48,0.20833,0.50000,0.22917,0.33189,0.00000,0.00000,0.58333,0.33386,0.02083,0.00000,0.47880
combined_hard_shift,vision_language_policy,3,48,0.31250,0.39583,0.18750,0.32268,0.00000,0.00000,0.52083,0.29521,0.04167,0.00000,0.47210
combined_hard_shift,vision_language_policy,4,48,0.33333,0.31250,0.29167,0.31388,0.00000,0.00000,0.56250,0.31198,0.08333,0.00000,0.44273
combined_hard_shift,vision_language_policy,5,48,0.33333,0.43750,0.10417,0.30711,0.00000,0.00000,0.57639,0.30204,0.02083,0.00000,0.43533
combined_hard_shift,vision_language_policy,6,48,0.41667,0.22917,0.20833,0.29205,0.00000,0.00000,0.63889,0.31784,0.10417,0.00000,0.39709
combined_hard_shift,vision_language_policy,7,48,0.37500,0.29167,0.18750,0.29977,0.00000,0.00000,0.54167,0.29107,0.02083,0.00000,0.42063
combined_hard_shift,vision_language_policy,8,48,0.25000,0.45833,0.20833,0.31822,0.00000,0.00000,0.60417,0.33382,0.02083,0.00000,0.45593
combined_hard_shift,vision_language_policy,9,48,0.37500,0.29167,0.27083,0.30143,0.00000,0.00000,0.56250,0.33985,0.04167,0.00000,0.44838
combined_hard_shift,uncertainty_threshold_policy,0,48,0.20833,0.25000,0.33333,0.35155,0.00000,0.00000,0.57639,0.29854,0.04167,0.00000,0.53706
combined_hard_shift,uncertainty_threshold_policy,1,48,0.29167,0.14583,0.33333,0.34437,0.00000,0.00000,0.56250,0.31673,0.00000,0.00000,0.51639
combined_hard_shift,uncertainty_threshold_policy,2,48,0.35417,0.16667,0.29167,0.34705,0.00000,0.00000,0.58333,0.33386,0.02083,0.00000,0.52269
combined_hard_shift,uncertainty_threshold_policy,3,48,0.22917,0.22917,0.33333,0.32746,0.00000,0.00000,0.52083,0.29521,0.02083,0.00000,0.50432
combined_hard_shift,uncertainty_threshold_policy,4,48,0.22917,0.22917,0.35417,0.35500,0.00000,0.00000,0.56250,0.31198,0.08333,0.00000,0.52181
combined_hard_shift,uncertainty_threshold_policy,5,48,0.33333,0.22917,0.25000,0.30588,0.00000,0.00000,0.57639,0.30204,0.02083,0.00000,0.50868
combined_hard_shift,uncertainty_threshold_policy,6,48,0.22917,0.12500,0.33333,0.34868,0.00000,0.00000,0.63889,0.31784,0.12500,0.00000,0.50782
combined_hard_shift,uncertainty_threshold_policy,7,48,0.35417,0.12500,0.33333,0.33293,0.00000,0.00000,0.54167,0.29107,0.02083,0.00000,0.49152
combined_hard_shift,uncertainty_threshold_policy,8,48,0.29167,0.22917,0.31250,0.32703,0.00000,0.00000,0.60417,0.33382,0.02083,0.00000,0.48298
combined_hard_shift,uncertainty_threshold_policy,9,48,0.25000,0.12500,0.43750,0.36109,0.00000,0.00000,0.56250,0.33985,0.04167,0.00000,0.56253
combined_hard_shift,passive_tactile_classifier,0,48,0.31250,0.33333,0.29167,0.28708,2.00000,0.24000,0.69445,0.37452,0.02083,0.00000,0.42514
combined_hard_shift,passive_tactile_classifier,1,48,0.52083,0.29167,0.14583,0.26374,2.00000,0.24000,0.70139,0.38512,0.00000,0.00000,0.39604
combined_hard_shift,passive_tactile_classifier,2,48,0.27083,0.47917,0.18750,0.31012,2.00000,0.24000,0.68750,0.37476,0.00000,0.00000,0.46312
